ZUEA-LN5Z,5120,5120,0,0,43200,0,0
BB5O-P96D,5120,5120,0,0,43200,0,0
OMI7-L2OJ,5120,5120,0,0,43200,0,0
XEQB-RP95,5120,5120,0,0,43200,0,0
HAJP-1AGA,5120,5120,0,0,43200,0,0
MOGZ-D51W,5120,5120,0,0,43200,0,0
8XUH-WS2K,5120,5120,0,0,43200,0,0
M7HD-K8UH,5120,5120,0,0,43200,0,0
OC74-7I2H,5120,5120,0,0,43200,0,0
AIFT-VR70,5120,5120,0,0,43200,0,0
L0NW-QDKK,5120,5120,0,0,43200,0,0
CFNA-VCEV,5120,5120,0,0,43200,0,0
AO4C-649M,5120,5120,0,0,43200,0,0
PR38-JY1E,5120,5120,0,0,43200,0,0
GFNX-B9VQ,5120,5120,0,0,43200,0,0
GWWU-RMI5,5120,5120,0,0,43200,0,0
POED-21T2,5120,5120,0,0,43200,0,0
0LX4-SW6P,5120,5120,0,0,43200,0,0
AW94-PY16,5120,5120,0,0,43200,0,0
5RYG-ZSMD,5120,5120,0,0,43200,0,0
4JOX-64XP,5120,5120,0,0,43200,0,0
30FA-VHIA,5120,5120,0,0,43200,0,0
XQ0N-HOWV,5120,5120,0,0,43200,0,0
37G8-XQ6H,5120,5120,0,0,43200,0,0
6AFX-WO56,5120,5120,0,0,43200,0,0
AXSF-SH76,5120,5120,0,0,43200,0,0
JULW-5FA6,5120,5120,0,0,43200,0,0
R0IA-SMFF,5120,5120,0,0,43200,0,0
ATUH-LRTD,5120,5120,0,0,43200,0,0
31UI-GT3O,5120,5120,0,0,43200,0,0
UPEB-AONV,5120,5120,0,0,43200,0,0
K7TJ-6DAC,5120,5120,0,0,43200,0,0
L2CX-31S1,5120,5120,0,0,43200,0,0
HM9K-I7ND,5120,5120,0,0,43200,0,0
9N1D-2KPZ,5120,5120,0,0,43200,0,0
5T7I-3ULE,5120,5120,0,0,43200,0,0
308J-I1SH,5120,5120,0,0,43200,0,0
4FUJ-L65J,5120,5120,0,0,43200,0,0
EYEP-M1MC,5120,5120,0,0,43200,0,0
VGQF-SYEK,5120,5120,0,0,43200,0,0
ALJM-J4D1,5120,5120,0,0,43200,0,0
G7TK-6X3F,5120,5120,0,0,43200,0,0
WT7B-W18E,5120,5120,0,0,43200,0,0
9YZ2-VNFY,5120,5120,0,0,43200,0,0
PX8K-XVWY,5120,5120,0,0,43200,0,0
XB0D-UY1G,5120,5120,0,0,43200,0,0
CZZ6-CNGB,5120,5120,0,0,43200,0,0
AZUZ-FBWE,5120,5120,0,0,43200,0,0
RGBF-UCAK,5120,5120,0,0,43200,0,0
QGS2-QVKK,5120,5120,0,0,43200,0,0
WX69-7LJK,5120,5120,0,0,43200,0,0
IPWD-0AOR,5120,5120,0,0,43200,0,0
FYW6-5DHO,5120,5120,0,0,43200,0,0
4J4Z-P25R,5120,5120,0,0,43200,0,0
97P9-HWDF,5120,5120,0,0,43200,0,0
WEDY-I9F5,5120,5120,0,0,43200,0,0
M09Y-EG11,5120,5120,0,0,43200,0,0
4OH5-0A6U,5120,5120,0,0,43200,0,0
9EOJ-AGIR,5120,5120,0,0,43200,0,0
UWJA-SNDU,5120,5120,0,0,43200,0,0
AIZL-SGM5,5120,5120,0,0,43200,0,0
ITOW-RYQ5,5120,5120,0,0,43200,0,0
A6XF-CENT,5120,5120,0,0,43200,0,0
SS48-H6GA,5120,5120,0,0,43200,0,0
WIV5-SV6O,5120,5120,0,0,43200,0,0
XAKC-8VD3,5120,5120,0,0,43200,0,0
BHQ8-VF7M,5120,5120,0,0,43200,0,0
16JT-NTWW,5120,5120,0,0,43200,0,0
9ZO4-YIBA,5120,5120,0,0,43200,0,0
GYIL-F6SQ,5120,5120,0,0,43200,0,0
CPNZ-4JGA,5120,5120,0,0,43200,0,0
UMJQ-0S8F,5120,5120,0,0,43200,0,0
COM9-Y0R9,5120,5120,0,0,43200,0,0
Q23C-ZMA4,5120,5120,0,0,43200,0,0
RHFQ-DSXE,5120,5120,0,0,43200,0,0
X859-0O41,5120,5120,0,0,43200,0,0
UQ7G-1RW5,5120,5120,0,0,43200,0,0
DSZO-C8B9,5120,5120,0,0,43200,0,0
O22S-X8F3,5120,5120,0,0,43200,0,0
Q6EI-WLSB,5120,5120,0,0,43200,0,0
1Y54-WRVH,5120,5120,0,0,43200,0,0
YXJZ-0KXW,5120,5120,0,0,43200,0,0
2AAH-01T2,5120,5120,0,0,43200,0,0
9DWO-B06M,5120,5120,0,0,43200,0,0
HMBS-MYUW,5120,5120,0,0,43200,0,0
R55I-EN2C,5120,5120,0,0,43200,0,0
Z2D6-C3ZP,5120,5120,0,0,43200,0,0
ODTK-Z8B2,5120,5120,0,0,43200,0,0
WVTH-H9VE,5120,5120,0,0,43200,0,0
XL1W-Z66J,5120,5120,0,0,43200,0,0
4906-OH2X,5120,5120,0,0,43200,0,0
3UBJ-MI9Y,5120,5120,0,0,43200,0,0
2K2I-X0RO,5120,5120,0,0,43200,0,0
5FLM-JJ9C,5120,5120,0,0,43200,0,0
N5XT-CKC0,5120,5120,0,0,43200,0,0
CRQ8-YJA6,5120,5120,0,0,43200,0,0
813Q-TC9T,5120,5120,0,0,43200,0,0
ZAKQ-DZS7,5120,5120,0,0,43200,0,0
J7RP-3PUR,5120,5120,0,0,43200,0,0
79EU-OLFY,5120,5120,0,0,43200,0,0
ER6E-XWA1,5120,5120,0,0,43200,0,0
HLM2-7UVI,5120,5120,0,0,43200,0,0
M37Y-4QQV,5120,5120,0,0,43200,0,0
DIPR-ZBXI,5120,5120,0,0,43200,0,0
B3DV-VYB4,5120,5120,0,0,43200,0,0
GV8U-9WBT,5120,5120,0,0,43200,0,0
8S6Y-FMJE,5120,5120,0,0,43200,0,0
D78S-NV6X,5120,5120,0,0,43200,0,0
6ME2-XH6D,5120,5120,0,0,43200,0,0
LBNS-3HEY,5120,5120,0,0,43200,0,0
3TQU-0SO5,5120,5120,0,0,43200,0,0
TWDV-2LCD,5120,5120,0,0,43200,0,0
X4DD-FV78,5120,5120,0,0,43200,0,0
IRCP-BYP7,5120,5120,0,0,43200,0,0
VV94-DAE7,5120,5120,0,0,43200,0,0
7AEF-7GYN,5120,5120,0,0,43200,0,0
